deck,slot_number,card_name,oracle_id,primary_role,secondary_roles,mana_value,color_identity,card_type,source_reference,argentum_definition_found,argentum_definition_path,definition_kind,scenario_test_found,scenario_test_path,coverage_class,mechanic_families,decision_families,game_changer,banned,combo_member,tutor,board_wipe,engine_notes,replacement_candidate
Chevill,41,Royal Assassin,9ed6f28f-a3db-48c5-9ab0-b90a7fba5f57,CREATURE_THREAT,COMBAT|REMOVAL|DEATHTOUCH,3,B,Creature — Human Assassin,Scryfall oracle_id 9ed6f28f-a3db-48c5-9ab0-b90a7fba5f57; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\lea\cards\RoyalAssassin.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,activated_ability|combat|destroy|tapped_target,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,42,Hooded Blightfang,342eb666-838c-43d0-bf52-2f704f2a80e3,CREATURE_THREAT,COMBAT|REMOVAL|DEATHTOUCH,3,B,Creature — Snake,Scryfall oracle_id 342eb666-838c-43d0-bf52-2f704f2a80e3; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,attack_trigger|combat|deathtouch|life_loss,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,43,Morbid Opportunist,322f44f0-e6da-4ee0-b474-e7d5e9a461c5,CREATURE_THREAT,COMBAT|CARD_ADVANTAGE,3,B,Creature — Human Rogue,Scryfall oracle_id 322f44f0-e6da-4ee0-b474-e7d5e9a461c5; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2017-2022\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\mid\cards\MorbidOpportunist.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,combat|dies_trigger|draw|once_per_turn,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,44,Harvester of Souls,5987ce77-10ad-4871-900a-5a005fcf4955,CREATURE_THREAT,COMBAT|CARD_ADVANTAGE,6,B,Creature — Demon,Scryfall oracle_id 5987ce77-10ad-4871-900a-5a005fcf4955; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\avr\cards\HarvesterOfSouls.kt,HAND_AUTHORED,TRUE,mtg-sets\2008-2016\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\HarvesterOfSoulsScenarioTest.kt,SUPPORTED_AND_TESTED,combat|dies_trigger|draw,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition with exact ScenarioTest.,
Chevill,45,Viscera Seer,f82a4e85-526d-4456-b700-7760043a31be,CREATURE_THREAT,COMBAT,1,B,Creature — Vampire Wizard,Scryfall oracle_id f82a4e85-526d-4456-b700-7760043a31be; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,activated_ability|combat|sacrifice_as_cost|scry,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,46,Fleshbag Marauder,4b1bf05e-753e-4350-a913-894cf3cecc0c,CREATURE_THREAT,COMBAT|REMOVAL,3,B,Creature — Zombie Warrior,Scryfall oracle_id 4b1bf05e-753e-4350-a913-894cf3cecc0c; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,combat|edict|etb|sacrifice,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,47,Plaguecrafter,2e3ee458-fa3f-4452-ab95-5a7fb5a0483b,CREATURE_THREAT,COMBAT|REMOVAL,3,B,Creature — Human Shaman,Scryfall oracle_id 2e3ee458-fa3f-4452-ab95-5a7fb5a0483b; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,combat|edict|etb|planeswalker|sacrifice,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,48,Ravenous Chupacabra,7b459306-149b-4f43-abc1-2dd70c748c0e,CREATURE_THREAT,COMBAT|REMOVAL,4,B,Creature — Beast Horror,Scryfall oracle_id 7b459306-149b-4f43-abc1-2dd70c748c0e; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,combat|destroy|etb|target_selection,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,49,Reclamation Sage,032ec6e2-6cc3-4a97-9cc7-3233f5e11904,CREATURE_THREAT,COMBAT|REMOVAL,3,G,Creature — Elf Shaman,Scryfall oracle_id 032ec6e2-6cc3-4a97-9cc7-3233f5e11904; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\m15\cards\ReclamationSage.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,artifact_enchantment_removal|combat|etb,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,50,Acidic Slime,21f45043-5419-4019-8b6c-e5294bd5f549,CREATURE_THREAT,COMBAT|REMOVAL|DEATHTOUCH,5,G,Creature — Ooze,Scryfall oracle_id 21f45043-5419-4019-8b6c-e5294bd5f549; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,artifact_enchantment_removal|combat|deathtouch|etb|land_destruction,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,51,Eternal Witness,30b24e8e-3b0e-4d8e-90f3-f66eb7c1858c,CREATURE_THREAT,COMBAT|RECURSION,3,G,Creature — Human Shaman,Scryfall oracle_id 30b24e8e-3b0e-4d8e-90f3-f66eb7c1858c; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\5dn\cards\EternalWitness.kt,GENERATED,TRUE,mtg-sets\2003-2007\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\EternalWitnessScenarioTest.kt,SUPPORTED_DEFINITION_TEST_UNCLEAR,card_selection|combat|etb|graveyard_recursion,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,52,Sakura-Tribe Elder,e3afc704-220f-498f-9eaa-0821b17dc24c,CREATURE_THREAT,COMBAT|RAMP,2,G,Creature — Snake Shaman,Scryfall oracle_id e3afc704-220f-498f-9eaa-0821b17dc24c; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\chk\cards\SakuraTribeElder.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,combat|land|sacrifice_as_cost|search|shuffle,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PAYMENT|PRIORITY_ACTION|SEARCH,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,53,Llanowar Elves,68954295-54e3-4303-a6bc-fc4547a4e3a3,CREATURE_THREAT,COMBAT|RAMP,1,G,Creature — Elf Druid,Scryfall oracle_id 68954295-54e3-4303-a6bc-fc4547a4e3a3; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\lea\cards\LlanowarElves.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,combat|mana_ability,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,54,Elvish Mystic,3f3b2c10-21f8-4e13-be83-4ef3fa36e123,CREATURE_THREAT,COMBAT|RAMP,1,G,Creature — Elf Druid,Scryfall oracle_id 3f3b2c10-21f8-4e13-be83-4ef3fa36e123; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,combat|mana_ability,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,55,Wood Elves,8973bd99-20f8-4867-90ef-50392147ee1b,CREATURE_THREAT,COMBAT|RAMP,3,G,Creature — Elf Scout,Scryfall oracle_id 8973bd99-20f8-4867-90ef-50392147ee1b; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\por\cards\WoodElves.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,combat|etb|land|search,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION|SEARCH,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,56,Scavenging Ooze,1ff25f67-36a7-4cfa-a2b1-2135b5b6fb67,CREATURE_THREAT,COMBAT,2,G,Creature — Ooze,Scryfall oracle_id 1ff25f67-36a7-4cfa-a2b1-2135b5b6fb67; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\cmd\cards\ScavengingOoze.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,activated_ability|combat|graveyard_exile|life_gain|plus_one_counter,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,57,Tireless Tracker,e6555cca-e608-4c87-b835-9cd47fd1f543,CREATURE_THREAT,COMBAT,3,G,Creature — Human Scout,Scryfall oracle_id e6555cca-e608-4c87-b835-9cd47fd1f543; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2008-2016\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\soi\cards\TirelessTracker.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,card_selection|clue_token|combat|landfall,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,58,"Toski, Bearer of Secrets",a8e707ec-ce77-4bc5-8c76-5ea3e81e8c7f,CREATURE_THREAT,COMBAT|CARD_ADVANTAGE,4,G,Legendary Creature — Squirrel,Scryfall oracle_id a8e707ec-ce77-4bc5-8c76-5ea3e81e8c7f; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,combat|combat_damage_trigger|draw|indestructible,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,59,Ohran Frostfang,b99ada26-9a61-4175-9fb8-15a106960220,CREATURE_THREAT,COMBAT|CARD_ADVANTAGE|DEATHTOUCH,5,G,Snow Creature — Snake,Scryfall oracle_id b99ada26-9a61-4175-9fb8-15a106960220; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,attack_trigger|combat|deathtouch|draw,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,60,"Glissa, the Traitor",cafacba9-195c-44ea-ba80-3e489274759c,CREATURE_THREAT,COMBAT|RECURSION|DEATHTOUCH,3,BG,Legendary Creature — Phyrexian Zombie Elf,Scryfall oracle_id cafacba9-195c-44ea-ba80-3e489274759c; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,artifact_recursion|combat|deathtouch|dies_trigger|first_strike,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,61,Naturalize,bdb3ca68-ec1f-4e16-81cc-d23f8f52c728,REMOVAL,,2,G,Instant,Scryfall oracle_id bdb3ca68-ec1f-4e16-81cc-d23f8f52c728; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2000-2002\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\ons\cards\Naturalize.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,artifact_enchantment_removal|target_selection|targeted_removal,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Cankerbloom.,Cankerbloom
Chevill,62,Outland Liberator // Frenzied Trapbreaker,9545f126-062f-4410-a362-e16255a128d6,CREATURE_THREAT,COMBAT|REMOVAL,2,G,Creature — Human Werewolf // Creature — Werewolf,Scryfall oracle_id 9545f126-062f-4410-a362-e16255a128d6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,artifact_enchantment_removal|attack_trigger|combat|transform,ATTACK|BLOCK|DAMAGE_ASSIGNMENT|MODE|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,63,Garruk's Packleader,13279222-422d-4447-9451-2463b0c714c6,CREATURE_THREAT,COMBAT|CARD_ADVANTAGE,5,G,Creature — Beast,Scryfall oracle_id 13279222-422d-4447-9451-2463b0c714c6; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2024\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\blc\cards\GarruksPackleader.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,combat|creature_entered|draw|power_condition,ATTACK|BLOCK|CARD_SELECTION|DAMAGE_ASSIGNMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found. Friendly replacement of Ideal slot card: Beast Whisperer.,Beast Whisperer
Chevill,64,Viridian Longbow,8b9119b0-9948-497f-aa92-2879d07bed1c,SYNERGY_ENGINE,EQUIPMENT|REMOVAL,1,,Artifact — Equipment,Scryfall oracle_id 8b9119b0-9948-497f-aa92-2879d07bed1c; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\mrd\cards\ViridianLongbow.kt,HAND_AUTHORED,TRUE,mtg-sets\2003-2007\tests\src\test\kotlin\com\wingedsheep\engine\scenarios\ViridianLongbowScenarioTest.kt,SUPPORTED_AND_TESTED,activated_ability|damage|deathtouch|equip|equipment,PAYMENT|PRIORITY_ACTION|TARGET,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition with exact ScenarioTest.,
Chevill,65,Arcane Signet,0bc7f093-bef0-4f1a-852c-4b75ebf54838,RAMP,,2,,Artifact,Scryfall oracle_id 0bc7f093-bef0-4f1a-852c-4b75ebf54838; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2024\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\blc\cards\ArcaneSignet.kt,HAND_AUTHORED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_acceleration,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; no exact ScenarioTest found.,
Chevill,66,Golgari Signet,1cf51f50-24e4-48d0-95b3-1dad3ffa4bf5,RAMP,,2,BG,Artifact,Scryfall oracle_id 1cf51f50-24e4-48d0-95b3-1dad3ffa4bf5; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\rav\cards\GolgariSignet.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,mana_acceleration,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,67,Talisman of Resilience,42b8aa14-10bc-4bd6-88d9-4bb287eadd19,RAMP,,2,BG,Artifact,Scryfall oracle_id 42b8aa14-10bc-4bd6-88d9-4bb287eadd19; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,mana_acceleration,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,68,Mind Stone,c97361b5-af16-4a7b-af85-a429dbaf4ad2,RAMP,,2,,Artifact,Scryfall oracle_id c97361b5-af16-4a7b-af85-a429dbaf4ad2; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\wth\cards\MindStone.kt,HAND_AUTHORED,FALSE,,SUPPORTED_AND_TESTED,mana_acceleration,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Hand-authored definition; MindStoneScenarioTest proves both activated abilities.,
Chevill,69,Nature's Lore,78826359-fe63-44ad-adc4-a17ffcd710e4,RAMP,,2,G,Sorcery,Scryfall oracle_id 78826359-fe63-44ad-adc4-a17ffcd710e4; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\ice\cards\NaturesLore.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,land|mana_acceleration|search|shuffle,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION|SEARCH,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,70,Farseek,495e52e6-4c2b-4574-9474-eadbdcc8b4ac,RAMP,,2,G,Sorcery,Scryfall oracle_id 495e52e6-4c2b-4574-9474-eadbdcc8b4ac; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\rav\cards\Farseek.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,land|mana_acceleration|search|shuffle,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION|SEARCH,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,71,Rampant Growth,8539f295-5d58-4436-a73a-b9277c4c7795,RAMP,,2,G,Sorcery,Scryfall oracle_id 8539f295-5d58-4436-a73a-b9277c4c7795; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\1993-1999\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\mir\cards\RampantGrowth.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,land|mana_acceleration|search|shuffle,MANA_SOURCE_SELECTION|PAYMENT|PRIORITY_ACTION|SEARCH,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,72,Sign in Blood,c6207f6a-a624-4754-88f5-dbe700c841ff,CARD_ADVANTAGE,CARD_SELECTION,2,B,Sorcery,Scryfall oracle_id c6207f6a-a624-4754-88f5-dbe700c841ff; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,draw,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
Chevill,73,Night's Whisper,7ffae8f8-3006-4969-a339-6d30678f87ea,CARD_ADVANTAGE,CARD_SELECTION,2,B,Sorcery,Scryfall oracle_id 7ffae8f8-3006-4969-a339-6d30678f87ea; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,TRUE,mtg-sets\2003-2007\src\main\kotlin\com\wingedsheep\mtg\sets\definitions\5dn\cards\NightsWhisper.kt,GENERATED,FALSE,,SUPPORTED_DEFINITION_TEST_UNCLEAR,draw,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. Generated/predictive definition; card-specific conformance remains unproven.,
Chevill,74,Read the Bones,5bf4d8d9-a2b2-4dba-ac05-9d4470a89db2,CARD_ADVANTAGE,CARD_SELECTION,3,B,Sorcery,Scryfall oracle_id 5bf4d8d9-a2b2-4dba-ac05-9d4470a89db2; repository audit 31853cfe91b52718dc3fb67f159e6267d9c5fcc1,FALSE,,UNKNOWN,FALSE,,CARD_DEFINITION_MISSING,draw,CARD_SELECTION|PRIORITY_ACTION,FALSE,FALSE,FALSE,FALSE,FALSE,Audit source 31853cfe91b52718dc3fb67f159e6267d9c5fcc1; upstream d66a5d7f1b46b0ed8891c34ccfe163d491c4ff3d. No executable CardDefinition path found in current source index.,
